status,price,bed,bath,acre_lot,city,state,zip_code,house_size,prev_sold_date,Effective Tax Rate (2023),2023_avg_income
for_sale,199500.0,2.0,2.0,1.05,Buckhead,Georgia,06029,1248.0,2021-04-07,0.81%,66272.84391114955
sold,164900.0,3.0,2.0,0.16,Byron,Georgia,06029,1362.0,2022-04-18,0.81%,66272.84391114955
for_sale,250000.0,3.0,2.0,0.75,Dallas,Georgia,01364,1624.0,2006-09-14,0.81%,66272.84391114955
sold,279000.0,3.0,2.0,0.5,Dacula,Georgia,06040,1778.0,2022-03-29,0.81%,66272.84391114955
for_sale,2695000.0,5.0,6.0,1.01,Milton,Georgia,06076,5505.0,2021-01-07,0.81%,66272.84391114955
for_sale,1859000.0,6.0,7.0,1.57,Monroe,Georgia,06066,7999.0,2008-01-07,0.81%,66272.84391114955
for_sale,700000.0,5.0,5.0,0.2,Roswell,Georgia,06248,4479.0,2022-04-25,0.81%,66272.84391114955
for_sale,349000.0,3.0,2.0,0.38,Lilburn,Georgia,06033,,2022-05-02,0.81%,66272.84391114955
for_sale,246500.0,3.0,2.0,0.15,Perry,Georgia,06040,1700.0,2021-09-17,0.81%,66272.84391114955
for_sale,280000.0,4.0,2.0,0.58,Newnan,Georgia,06040,,2021-09-23,0.81%,66272.84391114955
for_sale,99000.0,3.0,2.0,,Valdosta,Georgia,06076,1756.0,1998-04-07,0.81%,66272.84391114955
for_sale,91170.0,,,10.13,Temple,Georgia,06074,,2022-04-20,0.81%,66272.84391114955
for_sale,759000.0,6.0,6.0,0.57,Peachtree Corners,Georgia,06043,6263.0,2022-04-20,0.81%,66272.84391114955
sold,270000.0,3.0,3.0,35.0,Grovetown,Georgia,06447,1814.0,2022-04-22,0.81%,66272.84391114955
for_sale,366000.0,3.0,3.0,0.14,Lawrenceville,Georgia,06042,1549.0,2022-08-07,0.81%,66272.84391114955
sold,42000.0,,,1.0,Douglasville,Georgia,06040,,2021-12-08,0.81%,66272.84391114955
sold,225006.0,4.0,3.0,0.28,Springfield,Georgia,06042,2303.0,2022-03-15,0.81%,66272.84391114955
for_sale,134900.0,3.0,2.0,1.59,Thomson,Georgia,06040,1613.0,2019-06-24,0.81%,66272.84391114955
for_sale,285000.0,4.0,3.0,0.85,Warner Robins,Georgia,06071,2970.0,2009-07-31,0.81%,66272.84391114955
for_sale,40000.0,3.0,1.0,0.23,Macon,Georgia,06237,1056.0,2010-06-15,0.81%,66272.84391114955
for_sale,2500000.0,6.0,7.0,0.78,Cumming,Georgia,06066,9080.0,1987-04-16,0.81%,66272.84391114955
for_sale,49500.0,,,5.01,Ranger,Georgia,06076,,2022-05-02,0.81%,66272.84391114955
sold,299900.0,1.0,1.0,0.01,Savannah,Georgia,06040,778.0,2021-11-15,0.81%,66272.84391114955
sold,210000.0,3.0,2.0,12.32,Elberton,Georgia,06040,1539.0,2022-04-22,0.81%,66272.84391114955
sold,312000.0,3.0,2.0,1.42,Conyers,Georgia,06074,1962.0,2022-03-15,0.81%,66272.84391114955
sold,449600.0,3.0,4.0,,Suwanee,Georgia,06042,1994.0,2022-03-28,0.81%,66272.84391114955
sold,25000.0,,,0.6,Griffin,Georgia,06268,,2021-11-30,0.81%,66272.84391114955
for_sale,13900.0,,,2.16,Greenville,Georgia,06040,,2022-04-28,0.81%,66272.84391114955
sold,499900.0,4.0,3.0,10.0,Dahlonega,Georgia,06074,2460.0,2022-03-30,0.81%,66272.84391114955
for_sale,79000.0,,,5.51,Jackson,Georgia,06040,,2022-06-07,0.81%,66272.84391114955
for_sale,5500.0,,,0.5,Monticello,Georgia,06029,,2022-04-12,0.81%,66272.84391114955
for_sale,414900.0,5.0,4.0,0.32,Byron,Georgia,06076,4191.0,2021-05-17,0.81%,66272.84391114955
for_sale,2999999.0,,,0.27,Honolulu,Hawaii,06043,,2005-04-07,0.27%,219892.62752835412
for_sale,780000.0,1.0,1.0,,Honolulu,Hawaii,06084,702.0,2021-11-01,0.27%,219892.62752835412
for_sale,208500.0,,1.0,,Honolulu,Hawaii,06074,345.0,2011-11-15,0.27%,219892.62752835412
for_sale,839000.0,2.0,2.0,,Princeville,Hawaii,06066,1214.0,2019-02-14,0.27%,219892.62752835412
for_sale,618000.0,2.0,2.0,1.1,Honolulu,Hawaii,06066,1392.0,1978-10-20,0.27%,219892.62752835412
for_sale,780000.0,3.0,2.0,0.38,Keaau,Hawaii,06040,1920.0,2019-06-13,0.27%,219892.62752835412
for_sale,360000.0,,1.0,0.25,Honolulu,Hawaii,06043,503.0,2016-02-01,0.27%,219892.62752835412
for_sale,1190000.0,2.0,2.0,3.11,Honolulu,Hawaii,06074,1535.0,2016-09-02,0.27%,219892.62752835412
for_sale,865000.0,3.0,2.0,0.12,Ewa Beach,Hawaii,06033,1326.0,1993-12-01,0.27%,219892.62752835412
for_sale,919500.0,4.0,2.0,0.12,Kailua,Hawaii,06066,2046.0,1993-11-02,0.27%,219892.62752835412
for_sale,899000.0,1.0,1.0,0.48,Lahaina,Hawaii,01364,484.0,2021-06-08,0.27%,219892.62752835412
for_sale,389000.0,3.0,2.0,0.14,Hilo,Hawaii,06029,1067.0,2005-02-18,0.27%,219892.62752835412
for_sale,515000.0,1.0,1.0,,Honolulu,Hawaii,06066,533.0,2008-04-10,0.27%,219892.62752835412
for_sale,845000.0,1.0,1.0,2.88,Honolulu,Hawaii,06040,620.0,2012-11-30,0.27%,219892.62752835412
for_sale,569000.0,2.0,2.0,,Mililani,Hawaii,06084,1410.0,2019-05-16,0.27%,219892.62752835412
for_sale,4650000.0,2.0,2.0,,Honolulu,Hawaii,06231,1979.0,2015-09-18,0.27%,219892.62752835412
for_sale,675000.0,3.0,2.0,0.11,Waianae,Hawaii,06066,1528.0,2007-07-19,0.27%,219892.62752835412
for_sale,425000.0,1.0,1.0,1.34,Honolulu,Hawaii,06042,650.0,2015-07-09,0.27%,219892.62752835412
for_sale,370000.0,2.0,1.0,1.13,Honolulu,Hawaii,03465,968.0,2010-05-13,0.27%,219892.62752835412
for_sale,555000.0,3.0,2.0,,Kailua Kona,Hawaii,06118,917.0,2021-04-30,0.27%,219892.62752835412
for_sale,525000.0,2.0,2.0,1.0,Keaau,Hawaii,06095,968.0,2014-07-30,0.27%,219892.62752835412
for_sale,480000.0,1.0,1.0,0.81,Honolulu,Hawaii,06447,1087.0,2016-12-23,0.27%,219892.62752835412
for_sale,1380000.0,4.0,3.0,0.12,Kapolei,Hawaii,06248,1997.0,2013-05-17,0.27%,219892.62752835412
for_sale,699000.0,3.0,3.0,13.76,Wailuku,Hawaii,06268,1242.0,2012-08-27,0.27%,219892.62752835412
for_sale,170000.0,,1.0,,Honolulu,Hawaii,06042,246.0,2009-07-14,0.27%,219892.62752835412
for_sale,895000.0,1.0,1.0,,Honolulu,Hawaii,06238,739.0,2019-08-20,0.27%,219892.62752835412
for_sale,7800000.0,,,1.88,Kihei,Hawaii,06029,,2011-09-09,0.27%,219892.62752835412
for_sale,1495000.0,4.0,3.0,0.15,Kihei,Hawaii,06074,1464.0,2019-05-14,0.27%,219892.62752835412
for_sale,865000.0,,,0.17,Wahiawa,Hawaii,01081,1662.0,2015-04-08,0.27%,219892.62752835412
for_sale,45000.0,,,1.0,Pahoa,Hawaii,06447,,1988-01-26,0.27%,219892.62752835412
for_sale,1495000.0,3.0,2.0,,Honolulu,Hawaii,06076,1317.0,2021-11-01,0.27%,219892.62752835412
for_sale,1500000.0,4.0,4.0,0.31,Honolulu,Hawaii,06040,2646.0,2020-11-27,0.27%,219892.62752835412
for_sale,1220000.0,2.0,2.0,23.32,Kihei,Hawaii,06074,1053.0,2019-05-24,0.27%,219892.62752835412
for_sale,830000.0,3.0,2.0,0.19,Koloa,Hawaii,06088,1531.0,1998-11-30,0.27%,219892.62752835412
for_sale,320000.0,3.0,3.0,0.28,Pahoa,Hawaii,06076,1104.0,2021-12-29,0.27%,219892.62752835412
for_sale,1850000.0,2.0,2.0,1.5,Kihei,Hawaii,06108,830.0,2003-09-12,0.27%,219892.62752835412
for_sale,1350000.0,4.0,2.0,0.12,Honolulu,Hawaii,06033,1466.0,1987-08-11,0.27%,219892.62752835412
for_sale,540000.0,1.0,1.0,2.88,Honolulu,Hawaii,06042,819.0,1994-01-28,0.27%,219892.62752835412
for_sale,1125000.0,,1.0,,Honolulu,Hawaii,06066,632.0,2012-10-09,0.27%,219892.62752835412
for_sale,225000.0,1.0,1.0,14.97,Maunaloa,Hawaii,06084,681.0,1994-10-28,0.27%,219892.62752835412
for_sale,1200000.0,3.0,2.0,0.24,Waikoloa,Hawaii,06071,1552.0,2017-10-02,0.27%,219892.62752835412
for_sale,798000.0,4.0,3.0,1.01,Hilo,Hawaii,06042,2256.0,1989-04-21,0.27%,219892.62752835412
for_sale,350000.0,1.0,1.0,3.22,Honolulu,Hawaii,06074,594.0,2018-07-24,0.27%,219892.62752835412
for_sale,1349000.0,5.0,5.0,0.18,Makawao,Hawaii,06066,3045.0,2005-09-09,0.27%,219892.62752835412
for_sale,849000.0,3.0,2.0,0.07,Kaneohe,Hawaii,06040,1036.0,1986-10-16,0.27%,219892.62752835412
for_sale,1250000.0,2.0,2.0,6.15,Honolulu,Hawaii,06074,1020.0,2011-10-27,0.27%,219892.62752835412
for_sale,3250000.0,2.0,3.0,,Honolulu,Hawaii,06084,1855.0,2016-11-17,0.27%,219892.62752835412
for_sale,39000.0,2.0,2.0,10.22,Honolulu,Hawaii,06074,1035.0,2010-08-30,0.27%,219892.62752835412
for_sale,640000.0,2.0,2.0,,Honolulu,Hawaii,06029,1186.0,2020-12-02,0.27%,219892.62752835412
for_sale,1020000.0,2.0,2.0,6.15,Honolulu,Hawaii,06074,1128.0,2012-05-31,0.27%,219892.62752835412
for_sale,395000.0,1.0,1.0,1.06,Honolulu,Hawaii,06033,643.0,2016-03-18,0.27%,219892.62752835412
for_sale,275000.0,1.0,1.0,0.47,Honolulu,Hawaii,06033,827.0,2000-12-29,0.27%,219892.62752835412
for_sale,527000.0,1.0,1.0,2.88,Honolulu,Hawaii,06074,620.0,1972-02-01,0.27%,219892.62752835412
for_sale,735000.0,2.0,2.0,0.11,Kahuku,Hawaii,06029,980.0,1983-05-18,0.27%,219892.62752835412
for_sale,675000.0,,,0.7,Kamuela,Hawaii,06040,,2005-04-01,0.27%,219892.62752835412
for_sale,915000.0,4.0,3.0,0.09,Ewa Beach,Hawaii,01081,1551.0,2015-01-28,0.27%,219892.62752835412
for_sale,650000.0,2.0,1.0,0.15,Makawao,Hawaii,06268,768.0,2014-11-05,0.27%,219892.62752835412
for_sale,669900.0,3.0,2.0,1.0,Keaau,Hawaii,06029,1568.0,2004-12-08,0.27%,219892.62752835412
for_sale,580000.0,3.0,2.0,0.07,Waianae,Hawaii,06029,1158.0,2018-06-08,0.27%,219892.62752835412
for_sale,95000.0,1.0,1.0,,Honolulu,Hawaii,06016,363.0,2013-12-06,0.27%,219892.62752835412
for_sale,150000.0,,1.0,,Honolulu,Hawaii,06066,365.0,2007-03-21,0.27%,219892.62752835412
for_sale,1250000.0,4.0,3.0,0.17,Kihei,Hawaii,06029,1708.0,2019-09-26,0.27%,219892.62752835412
for_sale,3100000.0,3.0,4.0,,Princeville,Hawaii,06076,2864.0,2021-07-23,0.27%,219892.62752835412
for_sale,87000.0,1.0,1.0,,Honolulu,Hawaii,06033,601.0,2013-12-20,0.27%,219892.62752835412
for_sale,829000.0,3.0,2.0,0.24,Waikoloa,Hawaii,06074,1410.0,2022-03-01,0.27%,219892.62752835412
for_sale,888000.0,3.0,2.0,0.15,Wahiawa,Hawaii,06016,1286.0,2021-10-08,0.27%,219892.62752835412
for_sale,248000.0,,1.0,,Honolulu,Hawaii,06040,318.0,2012-08-29,0.27%,219892.62752835412
for_sale,749000.0,2.0,3.0,0.11,Kapaa,Hawaii,06238,1042.0,2013-02-28,0.27%,219892.62752835412
for_sale,590000.0,2.0,2.0,6.71,Kihei,Hawaii,06071,750.0,2019-12-19,0.27%,219892.62752835412
for_sale,850000.0,4.0,2.0,0.09,Waipahu,Hawaii,06074,1406.0,2012-09-05,0.27%,219892.62752835412
for_sale,1200000.0,6.0,4.0,0.13,Kapolei,Hawaii,06040,3192.0,2015-06-04,0.27%,219892.62752835412
for_sale,5388000.0,4.0,5.0,0.34,Honolulu,Hawaii,06066,4643.0,2010-06-01,0.27%,219892.62752835412
for_sale,695000.0,1.0,1.0,,Koloa,Hawaii,06066,720.0,2015-04-08,0.27%,219892.62752835412
for_sale,1300000.0,4.0,3.0,0.13,Mililani,Hawaii,06040,2158.0,1995-08-15,0.27%,219892.62752835412
for_sale,2750000.0,4.0,3.0,0.24,Makawao,Hawaii,06074,2981.0,2012-02-23,0.27%,219892.62752835412
for_sale,319000.0,1.0,1.0,2.0,Mountain View,Hawaii,06108,760.0,2008-02-13,0.27%,219892.62752835412
for_sale,2395000.0,2.0,2.0,,Princeville,Hawaii,06042,1352.0,2005-09-01,0.27%,219892.62752835412
for_sale,1850000.0,2.0,2.0,2.88,Honolulu,Hawaii,06029,1240.0,2015-03-31,0.27%,219892.62752835412
for_sale,556000.0,2.0,2.0,7.37,Mililani,Hawaii,06042,934.0,2018-05-24,0.27%,219892.62752835412
for_sale,890000.0,3.0,3.0,0.09,Ewa Beach,Hawaii,06066,1449.0,2019-05-06,0.27%,219892.62752835412
for_sale,715000.0,3.0,3.0,0.07,Ewa Beach,Hawaii,06232,1130.0,2019-08-14,0.27%,219892.62752835412
for_sale,1250000.0,4.0,3.0,0.13,Mililani,Hawaii,06238,1854.0,2005-04-26,0.27%,219892.62752835412
for_sale,1038888.0,1.0,1.0,,Honolulu,Hawaii,06076,559.0,2021-11-09,0.27%,219892.62752835412
for_sale,724999.0,3.0,3.0,0.07,Ewa Beach,Hawaii,06042,1287.0,2007-02-13,0.27%,219892.62752835412
for_sale,650000.0,3.0,1.0,0.52,Hilo,Hawaii,06066,1176.0,2001-11-30,0.27%,219892.62752835412
for_sale,45000.0,2.0,1.0,,Hilo,Hawaii,06074,695.0,2002-04-18,0.27%,219892.62752835412
for_sale,321900.0,2.0,2.0,,Honolulu,Hawaii,06074,910.0,2015-08-31,0.27%,219892.62752835412
for_sale,298000.0,2.0,1.0,0.28,Pahoa,Hawaii,06238,864.0,2011-08-12,0.27%,219892.62752835412
for_sale,2100000.0,4.0,3.0,0.56,Honolulu,Hawaii,06076,3591.0,2008-01-31,0.27%,219892.62752835412
for_sale,7000.0,1.0,2.0,5.68,Kihei,Hawaii,06108,247421.0,2000-03-17,0.27%,219892.62752835412
for_sale,575000.0,,1.0,1.72,Lahaina,Hawaii,06066,395.0,1994-12-22,0.27%,219892.62752835412
for_sale,1060000.0,3.0,2.0,0.23,Kailua Kona,Hawaii,06066,1510.0,2019-11-21,0.27%,219892.62752835412
for_sale,745000.0,3.0,3.0,0.11,Ewa Beach,Hawaii,06074,1287.0,2018-07-13,0.27%,219892.62752835412
for_sale,1625000.0,2.0,2.0,16.73,Kihei,Hawaii,06033,1194.0,1995-06-29,0.27%,219892.62752835412
for_sale,729000.0,1.0,1.0,3.17,Honolulu,Hawaii,06074,1973.0,1990-05-01,0.27%,219892.62752835412
for_sale,740000.0,2.0,3.0,,Kapolei,Hawaii,06033,1259.0,2020-08-14,0.27%,219892.62752835412
for_sale,1425000.0,3.0,3.0,0.21,Kailua,Hawaii,06040,2430.0,2018-11-28,0.27%,219892.62752835412
for_sale,455000.0,1.0,1.0,,Honolulu,Hawaii,06029,600.0,2007-09-20,0.27%,219892.62752835412
for_sale,1100000.0,,1.0,0.61,Honolulu,Hawaii,06042,408.0,2014-12-19,0.27%,219892.62752835412
for_sale,850000.0,4.0,3.0,0.1,Waianae,Hawaii,06268,1794.0,2013-09-06,0.27%,219892.62752835412
for_sale,518990.0,5.0,4.0,0.12,Caldwell,Idaho,06084,2992.0,2023-03-04,0.53%,99536.10971360006
for_sale,417000.0,4.0,3.0,0.24,Mountain Home,Idaho,06084,1930.0,2022-04-25,0.53%,99536.10971360006
for_sale,398100.0,2.0,1.0,0.15,Boise,Idaho,06084,788.0,2022-05-06,0.53%,99536.10971360006
for_sale,477000.0,3.0,2.0,0.14,Boise,Idaho,06248,1344.0,2022-04-29,0.53%,99536.10971360006
for_sale,369995.0,3.0,2.0,0.18,Caldwell,Idaho,06088,1414.0,2022-04-25,0.53%,99536.10971360006
for_sale,425000.0,1.0,1.0,,Kellogg,Idaho,06076,923.0,2008-06-04,0.53%,99536.10971360006
for_sale,260000.0,3.0,2.0,0.14,Ririe,Idaho,06042,2002.0,2017-06-20,0.53%,99536.10971360006
for_sale,180000.0,1.0,1.0,0.14,Pinehurst,Idaho,06095,781.0,2014-05-20,0.53%,99536.10971360006
for_sale,650000.0,2.0,1.0,0.17,Boise,Idaho,06029,1352.0,2022-05-06,0.53%,99536.10971360006
for_sale,949900.0,6.0,4.0,5.74,Caldwell,Idaho,06074,3888.0,2022-04-22,0.53%,99536.10971360006
for_sale,365000.0,6.0,2.0,,Weippe,Idaho,06040,6763.0,2019-08-30,0.53%,99536.10971360006
for_sale,399900.0,3.0,2.0,0.15,Middleton,Idaho,06066,1232.0,2022-05-12,0.53%,99536.10971360006
for_sale,315000.0,4.0,2.0,0.16,Rupert,Idaho,06016,1350.0,2018-11-16,0.53%,99536.10971360006
for_sale,250000.0,2.0,2.0,0.07,Mountain Home,Idaho,06042,1367.0,2022-05-31,0.53%,99536.10971360006
for_sale,749000.0,4.0,3.0,0.54,Kuna,Idaho,06071,2450.0,2022-05-11,0.53%,99536.10971360006
for_sale,460000.0,2.0,2.0,,Coeur d'Alene,Idaho,06042,1878.0,2019-08-19,0.53%,99536.10971360006
for_sale,1500000.0,4.0,3.0,12.1,Sandpoint,Idaho,06042,2400.0,2012-11-30,0.53%,99536.10971360006
for_sale,435000.0,3.0,2.0,0.14,Coeur d'Alene,Idaho,06042,1276.0,2007-12-20,0.53%,99536.10971360006
for_sale,199900.0,3.0,2.0,0.18,Salmon,Idaho,06029,1838.0,2022-04-22,0.53%,99536.10971360006
for_sale,379000.0,2.0,1.0,0.16,Kuna,Idaho,06447,1280.0,2003-09-09,0.53%,99536.10971360006
for_sale,649000.0,4.0,3.0,0.24,Moscow,Idaho,06237,2680.0,2022-07-13,0.53%,99536.10971360006
for_sale,449000.0,4.0,2.0,0.39,Parma,Idaho,06237,2209.0,2017-06-22,0.53%,99536.10971360006
for_sale,530990.0,5.0,3.0,0.12,Nampa,Idaho,06040,2695.0,2023-04-05,0.53%,99536.10971360006
for_sale,330000.0,2.0,2.0,1.03,Gooding,Idaho,06040,1456.0,2022-04-26,0.53%,99536.10971360006
for_sale,549900.0,4.0,3.0,0.17,Nampa,Idaho,06040,2440.0,2022-04-20,0.53%,99536.10971360006
for_sale,125000.0,3.0,1.0,0.28,Glenns Ferry,Idaho,06040,1999.0,2022-04-21,0.53%,99536.10971360006
for_sale,601785.0,3.0,2.0,0.16,Meridian,Idaho,06073,1878.0,2022-12-01,0.53%,99536.10971360006
for_sale,432900.0,3.0,3.0,0.05,Boise,Idaho,06042,1772.0,2022-03-28,0.53%,99536.10971360006
for_sale,780000.0,4.0,3.0,4.0,Rexburg,Idaho,06029,2953.0,2019-05-21,0.53%,99536.10971360006
for_sale,699595.0,3.0,3.0,0.25,Middleton,Idaho,06040,2274.0,2023-01-14,0.53%,99536.10971360006
for_sale,1495000.0,5.0,3.0,0.14,Boise,Idaho,06033,4010.0,2022-05-06,0.53%,99536.10971360006
for_sale,874900.0,5.0,4.0,0.23,Boise,Idaho,06074,3282.0,2022-04-29,0.53%,99536.10971360006
for_sale,999900.0,3.0,3.0,0.32,Star,Idaho,06238,2763.0,2022-04-28,0.53%,99536.10971360006
for_sale,799000.0,3.0,3.0,1.4,Twin Falls,Idaho,06066,3675.0,2022-05-09,0.53%,99536.10971360006
for_sale,449900.0,3.0,3.0,0.07,Boise,Idaho,06238,1772.0,2022-06-27,0.53%,99536.10971360006
for_sale,647855.0,5.0,3.0,0.37,Middleton,Idaho,06268,3104.0,2022-07-15,0.53%,99536.10971360006
for_sale,312630.0,3.0,2.0,0.14,Twin Falls,Idaho,06066,1472.0,2022-04-01,0.53%,99536.10971360006
for_sale,329000.0,2.0,1.0,0.09,Kellogg,Idaho,06029,1992.0,2019-05-09,0.53%,99536.10971360006
for_sale,1150000.0,4.0,3.0,0.81,Middleton,Idaho,06088,3033.0,2017-09-22,0.53%,99536.10971360006
for_sale,877389.0,4.0,4.0,0.14,Meridian,Idaho,06237,3897.0,2022-09-29,0.53%,99536.10971360006
for_sale,499900.0,3.0,3.0,0.15,Nampa,Idaho,06066,2096.0,2022-07-31,0.53%,99536.10971360006
for_sale,901305.0,3.0,3.0,0.27,Meridian,Idaho,06238,3458.0,2022-12-29,0.53%,99536.10971360006
for_sale,1597000.0,5.0,4.0,17.0,Sagle,Idaho,06066,2628.0,2012-10-19,0.53%,99536.10971360006
for_sale,429800.0,3.0,2.0,0.11,Meridian,Idaho,06237,1346.0,2022-05-20,0.53%,99536.10971360006
for_sale,439900.0,3.0,3.0,0.08,Nampa,Idaho,06066,1774.0,2019-06-06,0.53%,99536.10971360006
for_sale,622123.0,5.0,3.0,0.13,Meridian,Idaho,06071,2317.0,2022-05-25,0.53%,99536.10971360006
for_sale,1418199.0,3.0,3.0,0.14,Boise,Idaho,06238,3358.0,2022-06-30,0.53%,99536.10971360006
for_sale,168750.0,2.0,1.0,0.14,Twin Falls,Idaho,06042,900.0,2022-04-25,0.53%,99536.10971360006
for_sale,385990.0,3.0,3.0,0.05,Meridian,Idaho,06029,1618.0,2023-02-04,0.53%,99536.10971360006
for_sale,460460.0,4.0,3.0,0.22,Middleton,Idaho,06076,1900.0,2022-07-22,0.53%,99536.10971360006
for_sale,479900.0,3.0,3.0,0.14,Moscow,Idaho,06268,2330.0,2012-07-27,0.53%,99536.10971360006
for_sale,1200000.0,4.0,3.0,5.17,Rathdrum,Idaho,01436,2086.0,2020-03-06,0.53%,99536.10971360006
for_sale,525000.0,4.0,3.0,0.16,Boise,Idaho,06268,2619.0,2022-05-05,0.53%,99536.10971360006
for_sale,484500.0,4.0,2.0,0.34,Meridian,Idaho,06108,1506.0,2022-05-18,0.53%,99536.10971360006
for_sale,689900.0,4.0,3.0,0.08,Boise,Idaho,06040,1730.0,2022-06-24,0.53%,99536.10971360006
for_sale,467990.0,3.0,2.0,0.18,Kuna,Idaho,06042,2007.0,2023-03-10,0.53%,99536.10971360006
for_sale,444990.0,3.0,2.0,0.18,Nampa,Idaho,06074,2007.0,2023-03-25,0.53%,99536.10971360006
for_sale,572159.0,4.0,2.0,0.14,Meridian,Idaho,06042,1860.0,2022-05-17,0.53%,99536.10971360006
for_sale,427990.0,4.0,2.0,0.21,Mountain Home,Idaho,06074,2290.0,2023-02-24,0.53%,99536.10971360006
for_sale,295000.0,4.0,2.0,0.18,Pocatello,Idaho,06238,1850.0,2016-07-15,0.53%,99536.10971360006
for_sale,475000.0,4.0,3.0,0.14,Middleton,Idaho,06066,3590.0,2006-09-13,0.53%,99536.10971360006
for_sale,411990.0,3.0,2.0,0.13,Kuna,Idaho,06040,1447.0,2023-03-31,0.53%,99536.10971360006
for_sale,1935516.0,4.0,4.0,0.26,Boise,Idaho,06074,3731.0,2022-06-24,0.53%,99536.10971360006
for_sale,805000.0,3.0,3.0,0.2,Meridian,Idaho,06238,2193.0,2019-03-29,0.53%,99536.10971360006
for_sale,512990.0,3.0,2.0,0.13,Star,Idaho,01331,1472.0,2022-05-06,0.53%,99536.10971360006
for_sale,454990.0,3.0,2.0,0.14,Star,Idaho,06042,1574.0,2022-04-30,0.53%,99536.10971360006
for_sale,629000.0,4.0,3.0,9.71,Payette,Idaho,06066,2062.0,2022-05-20,0.53%,99536.10971360006
for_sale,1300000.0,3.0,4.0,0.28,Eagle,Idaho,06040,3671.0,2022-12-31,0.53%,99536.10971360006
for_sale,510000.0,3.0,3.0,0.21,Lewiston,Idaho,06248,1897.0,2022-05-12,0.53%,99536.10971360006
for_sale,150000.0,1.0,1.0,,Victor,Idaho,06029,450.0,2013-03-01,0.53%,99536.10971360006
for_sale,599000.0,5.0,3.0,0.28,Rathdrum,Idaho,06074,3039.0,2016-07-15,0.53%,99536.10971360006
for_sale,609900.0,4.0,3.0,0.18,Meridian,Idaho,06074,2492.0,2022-05-09,0.53%,99536.10971360006
for_sale,735000.0,5.0,3.0,0.33,Idaho Falls,Idaho,06074,3449.0,2019-03-01,0.53%,99536.10971360006
for_sale,475000.0,3.0,2.0,0.13,Coeur d'Alene,Idaho,06033,1397.0,2015-04-10,0.53%,99536.10971360006
for_sale,749900.0,4.0,3.0,0.46,Priest River,Idaho,06029,2588.0,2000-08-29,0.53%,99536.10971360006
for_sale,380000.0,3.0,2.0,0.5,Caldwell,Idaho,06029,2253.0,2022-05-02,0.53%,99536.10971360006
for_sale,545330.0,4.0,4.0,0.2,Kuna,Idaho,06040,2720.0,2022-05-17,0.53%,99536.10971360006
for_sale,1397250.0,3.0,3.0,0.25,Boise,Idaho,06088,3227.0,2022-11-22,0.53%,99536.10971360006
for_sale,330000.0,4.0,2.0,0.22,Mountain Home,Idaho,06066,1395.0,2020-04-24,0.53%,99536.10971360006
for_sale,479000.0,3.0,2.0,0.07,Moscow,Idaho,06066,2041.0,2022-04-29,0.53%,99536.10971360006
for_sale,405990.0,3.0,3.0,0.04,Boise,Idaho,06447,1280.0,2023-02-18,0.53%,99536.10971360006
for_sale,1485000.0,5.0,4.0,20.0,Pinehurst,Idaho,06042,5341.0,2019-07-17,0.53%,99536.10971360006
for_sale,840155.0,4.0,4.0,0.14,Meridian,Idaho,06071,3723.0,2022-05-31,0.53%,99536.10971360006
for_sale,459990.0,3.0,2.0,0.17,Caldwell,Idaho,06071,1694.0,2022-05-03,0.53%,99536.10971360006
for_sale,295900.0,3.0,1.0,0.16,Nampa,Idaho,06040,1072.0,2022-04-20,0.53%,99536.10971360006
for_sale,379900.0,4.0,3.0,0.23,Burley,Idaho,06040,2822.0,2016-04-07,0.53%,99536.10971360006
for_sale,34000.0,3.0,1.0,0.24,Heyburn,Idaho,06043,1056.0,2022-05-12,0.53%,99536.10971360006
for_sale,289000.0,3.0,1.0,0.39,Weiser,Idaho,06108,1248.0,2022-09-01,0.53%,99536.10971360006
for_sale,1279290.0,3.0,4.0,0.41,Eagle,Idaho,06033,2991.0,2022-06-30,0.53%,99536.10971360006
for_sale,649000.0,4.0,2.0,0.16,Meridian,Idaho,06042,2564.0,2020-04-22,0.53%,99536.10971360006
for_sale,934760.0,4.0,3.0,0.25,Meridian,Idaho,06447,3045.0,2022-06-13,0.53%,99536.10971360006
for_sale,463990.0,4.0,2.0,0.14,Caldwell,Idaho,06066,2290.0,2023-03-10,0.53%,99536.10971360006
for_sale,1020665.0,4.0,6.0,0.27,Meridian,Idaho,06042,4300.0,2022-12-29,0.53%,99536.10971360006
for_sale,625000.0,3.0,1.0,0.88,Sagle,Idaho,06447,1348.0,2020-10-30,0.53%,99536.10971360006
for_sale,389900.0,3.0,3.0,0.18,Jerome,Idaho,06076,1635.0,2022-05-25,0.53%,99536.10971360006
for_sale,499900.0,4.0,2.0,1.36,Nampa,Idaho,06040,2228.0,2022-04-22,0.53%,99536.10971360006
for_sale,946000.0,3.0,3.0,1.0,Nampa,Idaho,06029,2659.0,2022-05-20,0.53%,99536.10971360006
for_sale,900000.0,5.0,4.0,0.24,Donnelly,Idaho,06029,2379.0,2021-04-20,0.53%,99536.10971360006
for_sale,374000.0,3.0,2.0,0.54,Weiser,Idaho,06042,1512.0,2022-05-05,0.53%,99536.10971360006
for_sale,899000.0,6.0,4.0,2.17,Idaho Falls,Idaho,06042,4751.0,2017-11-17,0.53%,99536.10971360006
